state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,
106432,3812,108,7316,91,188,-29,3744,0,0,6,0,46255,140,25,144,0,0,0,0,0,0,0,0,0,0,0,0,1447,0,106428,
106442,3782,62,7324,93,178,-38,3742,0,6,6,0,46262,140,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1446,0,106438,
106452,3778,-2,7316,94,168,-36,3743,0,8,5,0,46260,134,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1445,0,106448,
106462,3784,4,7294,97,175,-36,3744,0,-4,8,0,46255,146,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1445,0,106458,
106472,3794,18,7312,100,167,-37,3742,0,-5,5,0,46250,136,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1445,0,106467,
106482,3762,44,7286,96,156,-31,3745,0,6,3,0,46260,133,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1445,0,106477,
106492,3732,84,7298,97,142,-33,3742,0,2,6,0,46260,139,25,144,0,0,0,0,0,0,0,0,0,0,0,0,1445,0,106487,
106502,3676,86,7334,92,126,-27,3741,0,-14,7,0,46259,141,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1445,0,106497,
106512,3634,106,7372,86,109,-24,3746,0,6,1,0,46256,136,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1445,0,106507,
106522,3598,130,7362,81,92,-14,3744,0,-1,0,0,46259,150,25,144,0,0,0,0,0,0,0,0,0,0,0,0,1445,0,106517,
106532,3620,158,7402,73,65,-9,3743,0,-7,4,0,46261,149,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1445,0,106527,
106542,3652,182,7374,69,62,-9,3745,0,1,3,0,46252,161,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1445,0,106537,
106552,3688,320,7402,56,55,5,3741,0,0,5,0,46253,154,25,144,0,0,0,0,0,0,0,0,0,0,0,0,1445,0,106547,
106562,3666,292,7418,47,52,15,3743,0,5,0,0,46260,146,24,144,0,0,0,0,0,0,0,0,0,0,0,0,1444,0,106557,
