state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,
58929,7716,1878,-2298,-49,33,-16,-9179,0,-7,-2,0,45966,106,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6747,0,58925,
58939,7734,1874,-2274,-44,29,-18,-9182,0,6,0,0,45966,114,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6746,0,58935,
58949,7734,1876,-2280,-46,25,-17,-9180,0,6,-1,0,45967,112,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6746,0,58945,
58959,7738,1870,-2316,-48,28,-13,-9182,0,10,3,0,45972,108,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6746,0,58955,
58969,7718,1864,-2294,-57,38,-10,-9181,0,1,2,0,45968,97,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6745,0,58965,
58979,7716,1836,-2292,-57,37,-10,-9179,0,-7,7,0,45966,99,23,144,0,0,0,0,0,0,0,0,0,0,0,0,6747,0,58975,
58989,7696,1888,-2298,-59,43,-9,-9175,0,7,2,0,45965,98,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6746,0,58985,
58999,7676,1886,-2304,-56,45,-9,-9183,0,-2,4,0,45970,113,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6745,0,58995,
59009,7672,1836,-2280,-49,49,-4,-9181,0,-4,-9,0,45971,114,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6746,0,59005,
59019,7668,1838,-2260,-44,44,1,-9179,0,0,5,0,45976,113,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6745,0,59014,
59029,7654,1854,-2280,-43,45,4,-9179,0,2,1,0,45971,106,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6746,0,59024,
59039,7704,1842,-2248,-38,32,-3,-9176,0,-8,-1,0,45969,101,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6747,0,59034,
59049,7698,1856,-2278,-28,18,-2,-9179,0,-1,0,0,45966,93,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6746,0,59044,
59059,7698,1886,-2248,-27,11,-2,-9182,0,0,-2,0,45964,101,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6746,0,59054,
59069,7720,1872,-2288,-26,9,-2,-9177,1,6,-8,0,45970,109,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6746,0,59064,
59079,7742,1870,-2334,-26,7,-3,-9181,0,4,-4,0,45970,104,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6745,0,59074,
59089,7778,1856,-2338,-28,13,0,-9177,0,6,-1,0,45972,98,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6746,0,59084,
59099,7756,1852,-2350,-34,24,-3,-9177,0,-3,9,0,45973,100,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6745,0,59093,
59109,7782,1866,-2344,-34,35,2,-9182,0,-13,-1,0,45971,108,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6746,0,59103,
59119,7798,1878,-2328,-36,40,-8,-9180,-1,-5,2,0,45971,105,23,144,0,0,0,0,0,0,0,0,0,0,0,0,6746,0,59113,
59129,7742,1876,-2314,-42,52,-8,-9180,-1,-17,0,0,45972,112,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6746,0,59129,
59139,7754,1878,-2296,-45,54,-13,-9179,0,-10,2,0,45978,114,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6745,0,59133,
59149,7726,1890,-2296,-52,53,-22,-9178,0,1,5,0,45983,106,23,144,0,0,0,0,0,0,0,0,0,0,0,0,6745,0,59143,
59159,7718,1920,-2296,-51,56,-26,-9181,0,-11,0,0,45978,101,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6746,0,59153,
59169,7694,1898,-2322,-46,50,-30,-9178,0,0,-7,0,45975,102,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6746,0,59163,
59179,7708,1904,-2340,-52,53,-29,-9180,0,-2,0,0,45975,102,23,144,0,0,0,0,0,0,0,0,0,0,0,0,6747,0,59173,
59189,7694,1876,-2320,-46,54,-24,-9179,0,-5,3,0,45975,96,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6745,0,59183,
59199,7732,1900,-2332,-48,53,-26,-9175,0,13,6,0,45971,100,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6746,0,59193,
59209,7704,1874,-2314,-47,50,-25,-9181,0,0,2,0,45975,91,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6746,0,59203,
59219,7694,1880,-2312,-47,56,-17,-9180,0,-5,7,0,45975,102,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6746,0,59213,
59229,7706,1864,-2302,-45,51,-24,-9179,0,0,4,0,45976,109,23,144,0,0,0,0,0,0,0,0,0,0,0,0,6746,0,59222,
59239,7684,1838,-2296,-40,37,-14,-9177,0,8,0,0,45976,109,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6747,0,59232,
59249,7692,1856,-2310,-41,32,-18,-9178,0,12,12,0,45978,109,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6745,0,59242,
59259,7676,1866,-2340,-40,37,-14,-9179,0,-4,7,0,45975,102,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6746,0,59252,
59269,7686,1892,-2282,-44,38,-14,-9181,0,-10,5,0,45976,104,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6746,0,59262,
59279,7684,1878,-2298,-43,41,-6,-9175,0,17,1,0,45979,111,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6746,0,59272,
59289,7666,1872,-2258,-42,44,-5,-9180,0,-8,5,0,45976,114,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6746,0,59282,
59299,7692,1874,-2264,-41,36,-2,-9179,0,6,13,0,45970,106,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6745,0,59292,
59309,7696,1868,-2236,-35,31,-8,-9181,0,2,2,0,45969,99,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6745,0,59302,
59319,7698,1844,-2232,-32,32,-1,-9178,0,-5,10,0,45973,99,23,144,0,0,0,0,0,0,0,0,0,0,0,0,6745,0,59314,
59329,7724,1862,-2242,-30,18,-6,-9179,0,3,2,0,45975,103,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6746,0,59324,
59339,7724,1864,-2264,-31,17,-3,-9178,0,5,1,0,45972,106,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6746,0,59334,
59349,7756,1848,-2304,-29,13,4,-9180,0,2,5,0,45978,104,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6745,0,59344,
59359,7752,1846,-2320,-34,16,-1,-9179,0,-1,-1,0,45984,99,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6745,0,59354,
59369,7734,1908,-2310,-36,23,-1,-9179,0,16,6,0,45987,94,23,144,0,0,0,0,0,0,0,0,0,0,0,0,6745,0,59364,
59379,7730,1912,-2336,-39,27,4,-9180,-1,1,-3,0,45983,98,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6746,0,59374,
59389,7758,1926,-2332,-44,36,-8,-9179,0,-1,9,0,45981,106,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6746,0,59384,
59399,7768,1946,-2326,-48,40,-10,-9178,0,12,3,0,45983,117,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6745,0,59394,
59409,7766,1896,-2288,-49,47,-6,-9179,0,-3,-1,0,45984,112,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6745,0,59404,
59419,7768,1882,-2290,-53,49,-4,-9182,0,-6,0,0,45983,109,23,144,0,0,0,0,0,0,0,0,0,0,0,0,6745,0,59414,
59429,7726,1904,-2276,-52,48,-5,-9180,0,8,7,0,45979,103,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6747,0,59424,
59439,7690,1878,-2288,-55,42,-12,-9177,0,13,0,0,45976,106,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6745,0,59434,
59449,7698,1886,-2276,-55,38,-11,-9181,0,-8,7,0,45982,105,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6746,0,59444,
59459,7724,1888,-2270,-55,39,-13,-9181,-1,-7,3,0,45988,100,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6746,0,59454,
59469,7700,1898,-2296,-48,37,-6,-9182,-1,-15,2,0,45988,103,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6745,0,59464,
59479,7702,1878,-2310,-50,36,-7,-9177,0,5,8,0,45989,109,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6746,0,59474,
59489,7714,1870,-2254,-49,36,-11,-9177,0,7,9,0,45988,111,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6744,0,59484,
59499,7744,1874,-2282,-48,33,-13,-9182,0,-10,12,0,45987,120,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6745,0,59494,
59509,7726,1844,-2290,-51,37,-8,-9178,1,5,2,0,45991,126,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6745,0,59504,
59519,7692,1852,-2298,-51,31,-12,-9178,0,16,11,0,45996,113,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6745,0,59514,
59529,7698,1866,-2294,-49,32,-17,-9180,0,7,7,0,45994,98,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6745,0,59524,
59539,7698,1854,-2314,-47,31,-17,-9176,0,3,6,0,45995,102,23,144,0,0,0,0,0,0,0,0,0,0,0,0,6746,0,59534,
59549,7690,1850,-2300,-42,26,-19,-9182,0,-8,2,0,45992,100,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6745,0,59544,
59559,7696,1850,-2316,-45,28,-20,-9179,0,4,4,0,45984,109,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6746,0,59554,
59569,7694,1898,-2294,-38,27,-13,-9178,0,6,5,0,45983,111,23,144,0,0,0,0,0,0,0,0,0,0,0,0,6747,0,59564,
59579,7660,1844,-2308,-33,27,-4,-9176,0,5,2,0,45984,114,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6745,0,59574,
59589,7728,1846,-2302,-35,21,6,-9182,0,0,-252,-800,45989,112,23,144,0,0,0,0,0,0,0,0,0,0,0,0,6746,0,59584,
59599,7678,1802,-2306,-29,35,18,-9257,-9,-134,-1191,-1280,45989,108,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6746,0,59594,
59609,7704,1796,-2260,-29,33,54,-9405,-16,-289,-1307,-1672,45982,112,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6744,0,59604,
59619,7738,1724,-2218,-36,35,76,-9612,-22,-254,-1429,-1912,45977,120,23,144,0,0,0,0,0,0,0,0,0,0,0,0,6741,0,59614,
59629,7678,1610,-2208,-58,21,121,-9879,-28,-223,-1508,-2152,45979,126,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6737,0,59624,
59639,7688,1618,-2222,-66,-4,147,-10166,-28,-158,-1475,-2152,45977,135,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6730,0,59634,
59649,7692,1634,-2288,-94,-20,173,-10453,-27,-41,-1676,-1992,45978,140,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6720,0,59643,
59659,7644,1710,-2294,-111,-46,157,-10693,-22,89,-1562,-1832,45971,144,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6709,-1,59653,
59669,7622,1968,-2448,-95,-59,97,-10870,-15,195,-1566,-1440,45969,137,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6700,0,59663,
59679,7644,2114,-2504,-81,-49,30,-10986,-9,242,-1532,-1200,45966,145,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6691,0,59673,
59689,7660,2134,-2534,-40,-78,-71,-11041,-3,235,-1383,-960,45973,130,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6686,0,59684,
59699,7824,2120,-2508,-17,-65,-133,-11046,0,225,-1518,-800,45975,136,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6686,0,59694,
59709,8014,1974,-2366,-12,-28,-105,-11038,0,130,-1418,-880,45980,140,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6686,0,59703,
59719,8132,2028,-2222,-28,9,-68,-11035,0,-13,-1412,-880,45978,137,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6688,0,59714,
59729,7990,2010,-2236,-68,54,0,-11037,0,-14,-1523,-880,45980,135,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6689,0,59723,
59739,7896,1956,-2270,-88,66,11,-11036,1,0,-1513,-880,45981,125,23,144,0,0,0,0,0,0,0,0,0,0,0,0,6688,0,59733,
59749,7620,1828,-2372,-93,57,-10,-11038,0,-1,-1519,-880,45977,125,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6688,0,59743,
59759,7628,1788,-2326,-77,59,-34,-11039,0,-8,-1507,-880,45981,123,23,144,0,0,0,0,0,0,0,0,0,0,0,0,6688,0,59753,
59769,7566,1674,-2266,-61,39,-75,-11035,0,6,-1517,-880,45977,132,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6688,0,59763,
59779,7580,1666,-2224,-53,15,-99,-11038,0,2,-1506,-960,45975,133,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6688,0,59773,
59789,7720,1686,-2228,-48,-5,-111,-11036,0,7,-1476,-960,45970,137,23,144,0,0,0,0,0,0,0,0,0,0,0,0,6688,0,59784,
59799,7666,1728,-2274,-48,-24,-112,-11038,0,2,-1484,-960,45968,138,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6688,0,59794,
59809,7730,1818,-2310,-55,-32,-99,-11037,1,0,-1541,-880,45972,139,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6688,0,59804,
59819,7766,1882,-2364,-57,-33,-86,-11037,0,0,-1489,-880,45977,131,23,144,0,0,0,0,0,0,0,0,0,0,0,0,6688,0,59813,
59829,7774,1958,-2446,-66,-22,-60,-11039,0,12,-1519,-880,45977,117,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6687,0,59823,
59839,7690,1982,-2450,-72,-12,-49,-11040,0,-4,-1504,-960,45974,120,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6686,0,59833,
59849,7708,2016,-2414,-74,24,-16,-11039,0,-4,-1497,-960,45974,120,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6686,0,59843,
59859,7668,1986,-2354,-83,34,-7,-11040,0,8,-1465,-960,45973,127,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6686,0,59853,
59869,7654,1980,-2318,-86,64,-2,-11038,0,7,-1479,-880,45973,136,23,144,0,0,0,0,0,0,0,0,0,0,0,0,6685,0,59863,
59879,7624,1944,-2312,-86,58,1,-11044,0,-3,-1494,-880,45970,138,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6684,0,59873,
59889,7558,1858,-2270,-83,57,-17,-11043,-1,-7,-1548,-960,45971,142,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6683,0,59883,
59899,7594,1856,-2244,-72,41,-35,-11045,0,8,-1502,-880,45971,137,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6682,0,59893,
59909,7638,1854,-2250,-58,31,-57,-11046,0,6,-1463,-880,45973,133,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6681,0,59903,
59919,7660,1828,-2224,-57,30,-68,-11045,1,6,-1506,-880,45975,141,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6680,0,59913,
59929,7736,1830,-2262,-50,20,-84,-11056,0,-2,-1539,-880,45976,143,23,144,0,0,0,0,0,0,0,0,0,0,0,0,6679,0,59923,
59939,7778,1822,-2288,-43,24,-88,-11066,-2,-15,-1520,-960,45968,144,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6677,0,59933,
59949,7808,1808,-2242,-36,53,-64,-11100,-4,-55,-1446,-1120,45963,149,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6674,0,59943,
59959,7748,1842,-2210,-19,64,-45,-11161,-7,-95,-1480,-1200,45959,156,23,144,0,0,0,0,0,0,0,0,0,0,0,0,6671,0,59953,
59969,7706,1844,-2360,-33,16,-31,-11241,-9,-99,-1521,-1280,45957,155,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6665,0,59963,
59979,7662,1806,-2448,-53,-5,-23,-11338,-11,-74,-1419,-1440,45959,160,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6658,0,59973,
59989,7678,1882,-2474,-79,-10,-22,-11440,-10,-47,-1480,-1360,45965,162,23,144,0,0,0,0,0,0,0,0,0,0,0,0,6651,0,59983,
59999,7684,1938,-2498,-87,-15,-33,-11546,-10,-22,-1584,-1360,45964,145,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6644,0,59993,
60009,7706,1970,-2478,-89,21,-30,-11656,-10,2,-1528,-1360,45962,122,23,144,0,0,0,0,0,0,0,0,0,0,0,0,6638,0,60003,
60019,7704,2024,-2476,-92,30,-35,-11761,-10,-4,-1540,-1280,45959,109,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6628,-1,60013,
60029,7802,1964,-2478,-101,62,-45,-11855,-8,41,-1457,-1280,45962,95,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6622,0,60023,
60039,7748,1936,-2452,-107,91,-41,-11939,-8,22,-1512,-1280,45962,116,23,144,0,0,0,0,0,0,0,0,0,0,0,0,6615,0,60033,
60049,7804,1900,-2354,-115,116,-24,-12032,-8,7,-1506,-1280,45959,139,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6609,0,60043,
60059,7710,1912,-2300,-109,116,-16,-12111,-9,7,-1409,-1280,45965,152,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6600,-1,60053,
60069,7616,1960,-2280,-115,100,-24,-12195,-7,4,-1575,-1200,45977,150,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6594,0,60063,
60079,7628,2044,-2364,-113,74,-52,-12249,-4,75,-1540,-1040,45992,135,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6587,0,60073,
60089,7620,1954,-2404,-127,50,-72,-12304,-5,59,-1514,-1120,45991,122,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6583,0,60084,
60099,7648,1936,-2084,-68,50,-65,-12361,-6,-15,-1366,-1200,45982,101,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6580,0,60094,
60109,7656,1874,-2218,-85,14,-54,-12426,-7,-38,-1527,-1200,45968,97,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6575,0,60104,
60119,7710,1938,-2156,-87,30,-33,-12491,-5,-9,-1388,-1120,45962,108,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6569,0,60114,
60129,7602,1824,-2206,-75,47,-4,-12552,-6,13,-1586,-1120,45963,115,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6564,0,60124,
60139,7694,1934,-2250,-65,49,-12,-12598,-3,36,-1499,-1040,45962,128,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6560,0,60133,
60149,7548,1944,-2394,-48,13,-29,-12626,-2,67,-1519,-960,45968,126,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6557,0,60143,
60159,7602,1958,-2404,-38,-21,-53,-12638,-1,71,-1500,-960,45970,137,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6554,0,60153,
60169,7624,1912,-2408,-36,-29,-67,-12647,-1,31,-1462,-880,45972,149,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6553,0,60163,
60179,7638,1862,-2364,-31,-27,-63,-12664,-2,-21,-1402,-960,45973,166,23,144,0,0,0,0,0,0,0,0,0,0,0,0,6551,0,60173,
60189,7764,1854,-2260,-47,4,-36,-12693,-2,-41,-1530,-960,45971,170,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6550,0,60184,
60199,7754,1916,-2226,-67,22,-27,-12717,-3,-17,-1427,-1040,45972,173,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6549,0,60194,
60209,7686,1836,-2254,-72,37,6,-12760,-5,-35,-1406,-1120,45972,175,23,144,0,0,0,0,0,0,0,0,0,0,0,0,6546,0,60204,
60219,7710,1824,-2230,-69,45,35,-12814,-6,-70,-1554,-1120,45980,164,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6542,0,60214,
60229,7630,1870,-2302,-76,40,49,-12878,-7,-53,-1384,-1280,45985,142,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6537,0,60224,
60239,7668,1868,-2310,-67,54,55,-12953,-7,-44,-1586,-1200,45990,133,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6530,0,60234,
60249,7586,1952,-2364,-73,12,24,-13017,-5,6,-1471,-1120,45986,138,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6522,-1,60244,
60259,7694,1998,-2396,-64,-1,11,-13068,-5,56,-1487,-1120,45983,138,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6518,0,60254,
60269,7746,1968,-2370,-55,-2,-17,-13120,-6,21,-1436,-1200,45978,112,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6513,0,60264,
60279,7762,1910,-2312,-64,0,-22,-13181,-6,-39,-1556,-1200,45981,102,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6507,0,60274,
60289,7784,1912,-2224,-73,26,5,-13263,-9,-55,-1472,-1280,45977,101,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6501,0,60284,
60299,7780,1948,-2212,-89,32,18,-13343,-8,-34,-1472,-1280,45984,104,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6494,0,60294,
60309,7720,1964,-2278,-101,19,27,-13425,-7,-5,-1577,-1200,45980,111,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6487,0,60304,
60319,7718,1942,-2350,-105,21,26,-13504,-7,1,-1462,-1200,45982,119,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6480,0,60315,
60329,7766,1984,-2342,-100,13,3,-13576,-7,17,-1527,-1200,45983,131,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6473,0,60325,
60339,7742,1970,-2378,-94,15,-8,-13656,-9,-6,-1433,-1280,45981,140,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6465,0,60335,
60349,7760,1968,-2336,-83,13,-12,-13742,-9,-44,-1541,-1280,45982,141,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6459,0,60345,
60359,7826,1952,-2304,-99,27,-18,-13823,-7,0,-1503,-1200,45980,133,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6451,-1,60355,
60369,7800,1946,-2334,-109,42,-11,-13902,-7,31,-1509,-1200,45986,119,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6446,0,60365,
60379,7788,1908,-2346,-107,37,-14,-13984,-7,-10,-1613,-1200,45989,104,23,144,0,0,0,0,0,0,0,0,0,0,0,0,6438,0,60375,
60389,7700,1956,-2360,-107,36,-26,-14061,-7,12,-1377,-1200,45985,88,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6434,0,60385,
60399,7648,1882,-2340,-107,39,-21,-14135,-8,20,-1535,-1280,45983,77,23,144,0,0,0,0,0,0,0,0,0,0,0,0,6424,-1,60395,
60409,7728,1902,-2352,-104,41,-17,-14220,-8,-30,-1512,-1280,45990,90,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6419,0,60405,
60419,7678,1874,-2330,-104,36,-19,-14311,-8,-14,-1406,-1280,45990,103,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6410,0,60415,
60429,7620,1902,-2332,-107,33,-8,-14411,-10,-33,-1508,-1360,45984,131,23,144,0,0,0,0,0,0,0,0,0,0,0,0,6402,-1,60425,
60439,7668,1898,-2318,-104,33,-2,-14512,-10,-21,-1631,-1360,45977,142,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6394,-1,60435,
60449,7670,1936,-2318,-115,31,-7,-14610,-10,1,-1475,-1360,45977,139,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6387,-1,60445,
60459,7618,1882,-2310,-112,30,-9,-14711,-10,-2,-1399,-1360,45979,120,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6378,0,60455,
60469,7574,1874,-2330,-111,23,-3,-14828,-11,-43,-1516,-1360,45980,111,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6371,0,60465,
60479,7582,1904,-2310,-90,22,0,-14946,-11,-18,-1536,-1360,45981,104,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6359,-1,60475,
60489,7660,1892,-2308,-92,20,0,-15064,-12,-6,-1437,-1440,45982,116,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6350,-1,60485,
60499,7656,1850,-2324,-96,15,10,-15207,-15,-51,-1457,-1600,45983,135,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6341,-1,60495,
60509,7636,1856,-2316,-96,-2,11,-15367,-15,-73,-1550,-1600,45983,150,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6330,-1,60505,
60519,7634,1920,-2308,-94,-12,18,-15537,-18,-35,-1458,-1672,45979,151,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6318,-1,60515,
60529,7682,1920,-2340,-97,-3,24,-15714,-19,-57,-1490,-1752,45978,131,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6309,-1,60525,
60539,7610,1898,-2302,-95,-10,19,-15915,-19,-68,-1492,-1760,45978,133,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6296,-1,60535,
60549,7642,1932,-2278,-93,-22,23,-16130,-22,-47,-1387,-1912,45977,141,23,144,0,0,0,0,0,0,0,0,0,0,0,0,6284,-1,60545,
60559,7644,1956,-2294,-97,-29,24,-16372,-25,-39,-1440,-1992,45974,150,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6270,-1,60555,
60569,7616,1730,-2292,-92,-51,95,-16638,-27,-60,-1556,-2072,45973,143,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6256,-1,60565,
60579,7800,1728,-2326,-111,-58,113,-16907,-27,-119,-1594,-2072,45976,136,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6238,-1,60575,
60589,7718,1890,-2342,-142,31,118,-17175,-26,-14,-1492,-2072,45980,143,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6219,-1,60585,
60599,7622,1884,-2340,-127,28,119,-17447,-27,-1,-1497,-2072,45976,143,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6199,-2,60595,
60609,7636,1896,-2516,-113,-24,83,-17719,-27,-11,-1432,-2072,45972,138,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6181,-2,60605,
60619,7680,1990,-2456,-114,-17,65,-17993,-27,10,-1427,-2072,45971,137,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6161,-2,60615,
60629,7700,2034,-2424,-94,-13,40,-18265,-27,-4,-1500,-2072,45974,142,23,144,0,0,0,0,0,0,0,0,0,0,0,0,6145,-1,60625,
60639,7742,1924,-2382,-93,-19,34,-18549,-27,-10,-1504,-2072,45978,141,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6124,-1,60635,
60649,7806,1964,-2386,-111,-11,27,-18835,-28,-4,-1568,-2072,45976,147,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6108,-1,60645,
60659,7818,1968,-2388,-107,5,28,-19115,-28,-8,-1587,-2072,45973,147,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6090,-1,60655,
60669,7916,1956,-2310,-123,-8,24,-19395,-28,9,-1569,-2072,45969,149,22,144,0,0,0,0,0,0,0,0,0,0,0,0,6072,-2,60665,
60679,7844,2002,-2358,-146,4,13,-19664,-26,18,-1441,-2072,45972,141,23,144,0,0,0,0,0,0,0,0,0,0,0,0,6056,-1,60675,
